Step,Seconds,UAV_ID,UAV_X,UAV_Y,UAV_Z,Yaw,VehicleID,X,Y,Speed
1429,1429.0,8,1444.047619047619,1510.952380952381,70.47619047619048,184.927109947649,uav8,1445.2380952380952,1524.7619047619048,0.0
1429,1429.0,9,850.0,1240.0,80.0,0,,,,
1429,1429.0,9,850.0,1240.0,80.0,0,uav9,850.0,1240.0,0.0
1429,1429.0,10,350.0,1260.0,80.0,0,,,,
1429,1429.0,10,350.0,1260.0,80.0,0,uav10,350.0,1260.0,0.0
1429,1429.0,12,570.0,940.0,80.0,0,,,,
1429,1429.0,12,570.0,940.0,80.0,0,uav12,570.0,940.0,0.0
1429,1429.0,13,630.0,1560.0,80.0,0,,,,
1429,1429.0,13,630.0,1560.0,80.0,0,uav13,630.0,1560.0,0.0
1429,1429.0,15,1110.0,1560.0,80.0,0,,,,
1429,1429.0,15,1110.0,1560.0,80.0,0,uav15,1110.0,1560.0,0.0
1429,1429.0,16,270.0,1580.0,80.0,0,,,,
1429,1429.0,16,270.0,1580.0,80.0,0,uav16,270.0,1580.0,0.0
1429,1429.0,17,1450.0,1580.0,80.0,0,,,,
1429,1429.0,17,1450.0,1580.0,80.0,0,uav17,1450.0,1580.0,0.0
1430,1430.0,0,965.1162790697674,1189.7674418604652,63.25581395348837,113.57470620191262,,,,
1430,1430.0,2,1350.0,1260.0,80.0,0,,,,
1430,1430.0,3,1192.5,985.0,20.0,85.86532862626358,,,,
1430,1430.0,4,1333.0434782608695,1048.695652173913,6.956521739130437,126.0273733851036,,,,
1430,1430.0,5,1130.0,940.0,80.0,0,,,,
1430,1430.0,6,1185.6521739130435,1413.913043478261,59.130434782608695,152.6222972286683,,,,
1430,1430.0,8,1442.857142857143,1497.142857142857,68.57142857142857,184.927109947649,,,,
1430,1430.0,8,1442.857142857143,1497.142857142857,68.57142857142857,184.927109947649,uav8,1444.047619047619,1510.952380952381,0.0
1430,1430.0,9,850.0,1240.0,80.0,0,,,,
1430,1430.0,9,850.0,1240.0,80.0,0,uav9,850.0,1240.0,0.0
1430,1430.0,10,350.0,1260.0,80.0,0,,,,
1430,1430.0,10,350.0,1260.0,80.0,0,uav10,350.0,1260.0,0.0
1430,1430.0,12,570.0,940.0,80.0,0,,,,
1430,1430.0,12,570.0,940.0,80.0,0,uav12,570.0,940.0,0.0
1430,1430.0,13,630.0,1560.0,80.0,0,,,,
1430,1430.0,13,630.0,1560.0,80.0,0,uav13,630.0,1560.0,0.0
1430,1430.0,15,1110.0,1560.0,80.0,0,,,,
1430,1430.0,15,1110.0,1560.0,80.0,0,uav15,1110.0,1560.0,0.0
1430,1430.0,16,270.0,1580.0,80.0,0,,,,
1430,1430.0,16,270.0,1580.0,80.0,0,uav16,270.0,1580.0,0.0
1430,1430.0,17,1450.0,1580.0,80.0,0,,,,
1430,1430.0,17,1450.0,1580.0,80.0,0,uav17,1450.0,1580.0,0.0
1431,1431.0,0,977.9069767441861,1184.1860465116279,61.3953488372093,113.57470620191262,,,,
1431,1431.0,2,1350.0,1260.0,80.0,0,,,,
1431,1431.0,3,1206.3333333333335,986.0,18.666666666666664,85.86532862626358,,,,
1431,1431.0,4,1344.2028985507245,1040.5797101449275,5.79710144927536,126.0273733851036,,,,
1431,1431.0,5,1130.0,940.0,80.0,0,,,,
1431,1431.0,6,1191.9565217391305,1401.7391304347825,57.391304347826086,152.6222972286683,,,,
1431,1431.0,8,1441.6666666666667,1483.3333333333333,66.66666666666667,184.927109947649,,,,
1431,1431.0,8,1441.6666666666667,1483.3333333333333,66.66666666666667,184.927109947649,uav8,1442.857142857143,1497.142857142857,0.0
1431,1431.0,9,850.0,1240.0,80.0,0,,,,
1431,1431.0,9,850.0,1240.0,80.0,0,uav9,850.0,1240.0,0.0
1431,1431.0,10,350.0,1260.0,80.0,0,,,,
1431,1431.0,10,350.0,1260.0,80.0,0,uav10,350.0,1260.0,0.0
1431,1431.0,12,570.0,940.0,80.0,0,,,,
1431,1431.0,12,570.0,940.0,80.0,0,uav12,570.0,940.0,0.0
1431,1431.0,13,630.0,1560.0,80.0,0,,,,
1431,1431.0,13,630.0,1560.0,80.0,0,uav13,630.0,1560.0,0.0
1431,1431.0,15,1110.0,1560.0,80.0,0,,,,
1431,1431.0,15,1110.0,1560.0,80.0,0,uav15,1110.0,1560.0,0.0
1431,1431.0,16,270.0,1580.0,80.0,0,,,,
1431,1431.0,16,270.0,1580.0,80.0,0,uav16,270.0,1580.0,0.0
1431,1431.0,17,1450.0,1580.0,80.0,0,,,,
1431,1431.0,17,1450.0,1580.0,80.0,0,uav17,1450.0,1580.0,0.0
1432,1432.0,0,990.6976744186047,1178.6046511627908,59.53488372093023,113.57470620191262,,,,
1432,1432.0,2,1350.0,1260.0,80.0,0,,,,
1432,1432.0,3,1220.1666666666665,987.0,17.333333333333336,85.86532862626358,,,,
1432,1432.0,4,1355.3623188405797,1032.463768115942,4.637681159420296,126.0273733851036,,,,
1432,1432.0,5,1130.0,940.0,80.0,0,,,,
1432,1432.0,6,1198.2608695652175,1389.5652173913043,55.65217391304348,152.6222972286683,,,,
1432,1432.0,8,1440.4761904761904,1469.5238095238096,64.76190476190476,184.927109947649,,,,
1432,1432.0,8,1440.4761904761904,1469.5238095238096,64.76190476190476,184.927109947649,uav8,1441.6666666666667,1483.3333333333333,0.0
1432,1432.0,9,850.0,1240.0,80.0,0,,,,
1432,1432.0,9,850.0,1240.0,80.0,0,uav9,850.0,1240.0,0.0
1432,1432.0,10,350.0,1260.0,80.0,0,,,,
1432,1432.0,10,350.0,1260.0,80.0,0,uav10,350.0,1260.0,0.0
1432,1432.0,12,570.0,940.0,80.0,0,,,,
1432,1432.0,12,570.0,940.0,80.0,0,uav12,570.0,940.0,0.0
1432,1432.0,13,630.0,1560.0,80.0,0,,,,
1432,1432.0,13,630.0,1560.0,80.0,0,uav13,630.0,1560.0,0.0
1432,1432.0,15,1110.0,1560.0,80.0,0,,,,
1432,1432.0,15,1110.0,1560.0,80.0,0,uav15,1110.0,1560.0,0.0
1432,1432.0,16,270.0,1580.0,80.0,0,,,,
1432,1432.0,16,270.0,1580.0,80.0,0,uav16,270.0,1580.0,0.0
1432,1432.0,17,1450.0,1580.0,80.0,0,,,,
1432,1432.0,17,1450.0,1580.0,80.0,0,uav17,1450.0,1580.0,0.0
1433,1433.0,0,1003.4883720930233,1173.0232558139535,57.674418604651166,113.57470620191262,,,,
1433,1433.0,2,1350.0,1260.0,80.0,0,,,,
1433,1433.0,3,1234.0,988.0,16.0,85.86532862626358,,,,
1433,1433.0,4,1366.5217391304348,1024.3478260869565,3.4782608695652186,126.0273733851036,,,,
1433,1433.0,5,1130.0,940.0,80.0,0,,,,
1433,1433.0,6,1204.5652173913043,1377.391304347826,53.913043478260875,152.6222972286683,,,,
1433,1433.0,8,1439.2857142857142,1455.7142857142858,62.85714285714286,184.927109947649,,,,
1433,1433.0,8,1439.2857142857142,1455.7142857142858,62.85714285714286,184.927109947649,uav8,1440.4761904761904,1469.5238095238096,0.0
1433,1433.0,9,850.0,1240.0,80.0,0,,,,
1433,1433.0,9,850.0,1240.0,80.0,0,uav9,850.0,1240.0,0.0
1433,1433.0,10,350.0,1260.0,80.0,0,,,,
1433,1433.0,10,350.0,1260.0,80.0,0,uav10,350.0,1260.0,0.0
1433,1433.0,12,570.0,940.0,80.0,0,,,,
1433,1433.0,12,570.0,940.0,80.0,0,uav12,570.0,940.0,0.0
1433,1433.0,13,630.0,1560.0,80.0,0,,,,
1433,1433.0,13,630.0,1560.0,80.0,0,uav13,630.0,1560.0,0.0
1433,1433.0,15,1110.0,1560.0,80.0,0,,,,
1433,1433.0,15,1110.0,1560.0,80.0,0,uav15,1110.0,1560.0,0.0
1433,1433.0,16,270.0,1580.0,80.0,0,,,,
1433,1433.0,16,270.0,1580.0,80.0,0,uav16,270.0,1580.0,0.0
1433,1433.0,17,1450.0,1580.0,80.0,0,,,,
1433,1433.0,17,1450.0,1580.0,80.0,0,uav17,1450.0,1580.0,0.0
1434,1434.0,0,1016.2790697674418,1167.4418604651162,55.81395348837209,113.57470620191262,,,,
1434,1434.0,2,1350.0,1260.0,80.0,0,,,,
1434,1434.0,3,1247.8333333333335,989.0,14.666666666666671,85.86532862626358,,,,
1434,1434.0,4,1377.68115942029,1016.231884057971,2.318840579710141,126.0273733851036,,,,
1434,1434.0,5,1130.0,940.0,80.0,0,,,,
1434,1434.0,6,1210.8695652173913,1365.2173913043478,52.173913043478265,152.6222972286683,,,,
1434,1434.0,8,1438.095238095238,1441.904761904762,60.95238095238095,184.927109947649,,,,
1434,1434.0,8,1438.095238095238,1441.904761904762,60.95238095238095,184.927109947649,uav8,1439.2857142857142,1455.7142857142858,0.0
1434,1434.0,9,850.0,1240.0,80.0,0,,,,
1434,1434.0,9,850.0,1240.0,80.0,0,uav9,850.0,1240.0,0.0
1434,1434.0,10,350.0,1260.0,80.0,0,,,,
1434,1434.0,10,350.0,1260.0,80.0,0,uav10,350.0,1260.0,0.0
1434,1434.0,12,570.0,940.0,80.0,0,,,,
1434,1434.0,12,570.0,940.0,80.0,0,uav12,570.0,940.0,0.0
1434,1434.0,13,630.0,1560.0,80.0,0,,,,
1434,1434.0,13,630.0,1560.0,80.0,0,uav13,630.0,1560.0,0.0
1434,1434.0,15,1110.0,1560.0,80.0,0,,,,
1434,1434.0,15,1110.0,1560.0,80.0,0,uav15,1110.0,1560.0,0.0
1434,1434.0,16,270.0,1580.0,80.0,0,,,,
1434,1434.0,16,270.0,1580.0,80.0,0,uav16,270.0,1580.0,0.0
1434,1434.0,17,1450.0,1580.0,80.0,0,,,,
1434,1434.0,17,1450.0,1580.0,80.0,0,uav17,1450.0,1580.0,0.0
1435,1435.0,0,1029.0697674418604,1161.860465116279,53.95348837209302,113.57470620191262,,,,
1435,1435.0,2,1350.0,1260.0,80.0,0,,,,
1435,1435.0,3,1261.6666666666665,990.0,13.333333333333329,85.86532862626358,,,,
1435,1435.0,4,1388.840579710145,1008.1159420289855,1.1594202898550776,126.0273733851036,,,,
1435,1435.0,5,1130.0,940.0,80.0,0,,,,
1435,1435.0,6,1217.1739130434783,1353.0434782608695,50.434782608695656,152.6222972286683,,,,
1435,1435.0,8,1436.904761904762,1428.095238095238,59.04761904761905,184.927109947649,,,,
1435,1435.0,8,1436.904761904762,1428.095238095238,59.04761904761905,184.927109947649,uav8,1438.095238095238,1441.904761904762,0.0
1435,1435.0,9,850.0,1240.0,80.0,0,,,,
1435,1435.0,9,850.0,1240.0,80.0,0,uav9,850.0,1240.0,0.0
1435,1435.0,10,350.0,1260.0,80.0,0,,,,
1435,1435.0,10,350.0,1260.0,80.0,0,uav10,350.0,1260.0,0.0
1435,1435.0,12,570.0,940.0,80.0,0,,,,
1435,1435.0,12,570.0,940.0,80.0,0,uav12,570.0,940.0,0.0
1435,1435.0,13,630.0,1560.0,80.0,0,,,,
1435,1435.0,13,630.0,1560.0,80.0,0,uav13,630.0,1560.0,0.0
1435,1435.0,15,1110.0,1560.0,80.0,0,,,,
1435,1435.0,15,1110.0,1560.0,80.0,0,uav15,1110.0,1560.0,0.0
1435,1435.0,16,270.0,1580.0,80.0,0,,,,
1435,1435.0,16,270.0,1580.0,80.0,0,uav16,270.0,1580.0,0.0
1435,1435.0,17,1450.0,1580.0,80.0,0,,,,
1435,1435.0,17,1450.0,1580.0,80.0,0,uav17,1450.0,1580.0,0.0
1436,1436.0,0,1041.860465116279,1156.2790697674418,52.093023255813954,113.57470620191262,,,,
1436,1436.0,2,1350.0,1260.0,80.0,0,,,,
1436,1436.0,3,1275.5,991.0,12.0,85.86532862626358,,,,
1436,1436.0,4,1400.0,1000.0,0.0,126.0273733851036,,,,
1436,1436.0,4,1400.0,1000.0,0.0,126.0273733851036,uav11,1400.0,1000.0,0.0
1436,1436.0,4,1400.0,1000.0,0.0,126.0273733851036,uav14,1400.0,1000.0,0.0
1436,1436.0,5,1130.0,940.0,80.0,0,,,,
1436,1436.0,6,1223.4782608695652,1340.8695652173913,48.69565217391305,152.6222972286683,,,,
1436,1436.0,8,1435.7142857142858,1414.2857142857142,57.14285714285714,184.927109947649,,,,
1436,1436.0,8,1435.7142857142858,1414.2857142857142,57.14285714285714,184.927109947649,uav8,1436.904761904762,1428.095238095238,0.0
1436,1436.0,9,850.0,1240.0,80.0,0,,,,
1436,1436.0,9,850.0,1240.0,80.0,0,uav9,850.0,1240.0,0.0
1436,1436.0,10,350.0,1260.0,80.0,0,,,,
1436,1436.0,10,350.0,1260.0,80.0,0,uav10,350.0,1260.0,0.0
1436,1436.0,12,570.0,940.0,80.0,0,,,,
1436,1436.0,12,570.0,940.0,80.0,0,uav12,570.0,940.0,0.0
1436,1436.0,13,630.0,1560.0,80.0,0,,,,
1436,1436.0,13,630.0,1560.0,80.0,0,uav13,630.0,1560.0,0.0
1436,1436.0,15,1110.0,1560.0,80.0,0,,,,
1436,1436.0,15,1110.0,1560.0,80.0,0,uav15,1110.0,1560.0,0.0
1436,1436.0,16,270.0,1580.0,80.0,0,,,,
1436,1436.0,16,270.0,1580.0,80.0,0,uav16,270.0,1580.0,0.0
1436,1436.0,17,1450.0,1580.0,80.0,0,,,,
1436,1436.0,17,1450.0,1580.0,80.0,0,uav17,1450.0,1580.0,0.0
1437,1437.0,0,1054.6511627906978,1150.6976744186047,50.23255813953489,113.57470620191262,,,,
1437,1437.0,2,1350.0,1260.0,80.0,0,,,,
1437,1437.0,3,1289.3333333333335,992.0,10.666666666666671,85.86532862626358,,,,
1437,1437.0,5,1130.0,940.0,80.0,0,,,,
1437,1437.0,6,1229.7826086956522,1328.695652173913,46.95652173913044,152.6222972286683,,,,
1437,1437.0,8,1434.5238095238096,1400.4761904761904,55.23809523809524,184.927109947649,,,,
1437,1437.0,8,1434.5238095238096,1400.4761904761904,55.23809523809524,184.927109947649,uav8,1435.7142857142858,1414.2857142857142,0.0
1437,1437.0,9,850.0,1240.0,80.0,0,,,,
1437,1437.0,9,850.0,1240.0,80.0,0,uav9,850.0,1240.0,0.0
1437,1437.0,10,350.0,1260.0,80.0,0,,,,
1437,1437.0,10,350.0,1260.0,80.0,0,uav10,350.0,1260.0,0.0
1437,1437.0,12,570.0,940.0,80.0,0,,,,
1437,1437.0,12,570.0,940.0,80.0,0,uav12,570.0,940.0,0.0
1437,1437.0,13,630.0,1560.0,80.0,0,,,,
1437,1437.0,13,630.0,1560.0,80.0,0,uav13,630.0,1560.0,0.0
1437,1437.0,15,1110.0,1560.0,80.0,0,,,,
1437,1437.0,15,1110.0,1560.0,80.0,0,uav15,1110.0,1560.0,0.0
1437,1437.0,16,270.0,1580.0,80.0,0,,,,
1437,1437.0,16,270.0,1580.0,80.0,0,uav16,270.0,1580.0,0.0
1437,1437.0,17,1450.0,1580.0,80.0,0,,,,
1437,1437.0,17,1450.0,1580.0,80.0,0,uav17,1450.0,1580.0,0.0
1438,1438.0,0,1067.4418604651164,1145.1162790697674,48.372093023255815,113.57470620191262,,,,
1438,1438.0,0,1067.4418604651164,1145.1162790697674,48.372093023255815,113.57470620191262,1246,1090.9052322885702,1178.857268963836,1.4087731169125972
1438,1438.0,2,1350.0,1260.0,80.0,0,,,,
1438,1438.0,3,1303.1666666666665,993.0,9.333333333333329,85.86532862626358,,,,
1438,1438.0,5,1130.0,940.0,80.0,0,,,,
1438,1438.0,6,1236.086956521739,1316.5217391304348,45.21739130434783,152.6222972286683,,,,
1438,1438.0,8,1433.3333333333333,1386.6666666666667,53.33333333333333,184.927109947649,,,,
1438,1438.0,8,1433.3333333333333,1386.6666666666667,53.33333333333333,184.927109947649,uav8,1434.5238095238096,1400.4761904761904,0.0
1438,1438.0,9,850.0,1240.0,80.0,0,,,,
1438,1438.0,9,850.0,1240.0,80.0,0,uav9,850.0,1240.0,0.0
1438,1438.0,10,350.0,1260.0,80.0,0,,,,
1438,1438.0,10,350.0,1260.0,80.0,0,uav10,350.0,1260.0,0.0
1438,1438.0,12,570.0,940.0,80.0,0,,,,
1438,1438.0,12,570.0,940.0,80.0,0,uav12,570.0,940.0,0.0
1438,1438.0,13,630.0,1560.0,80.0,0,,,,
1438,1438.0,13,630.0,1560.0,80.0,0,uav13,630.0,1560.0,0.0
1438,1438.0,15,1110.0,1560.0,80.0,0,,,,
1438,1438.0,15,1110.0,1560.0,80.0,0,uav15,1110.0,1560.0,0.0
1438,1438.0,16,270.0,1580.0,80.0,0,,,,
1438,1438.0,16,270.0,1580.0,80.0,0,uav16,270.0,1580.0,0.0
1438,1438.0,17,1450.0,1580.0,80.0,0,,,,
1438,1438.0,17,1450.0,1580.0,80.0,0,uav17,1450.0,1580.0,0.0
1439,1439.0,0,1080.2325581395348,1139.5348837209303,46.51162790697674,113.57470620191262,,,,
1439,1439.0,2,1350.0,1260.0,80.0,0,,,,
1439,1439.0,3,1317.0,994.0,8.0,85.86532862626358,,,,
1439,1439.0,5,1130.0,940.0,80.0,0,,,,
1439,1439.0,6,1242.391304347826,1304.3478260869565,43.47826086956522,152.6222972286683,,,,
1439,1439.0,8,1432.142857142857,1372.857142857143,51.42857142857143,184.927109947649,,,,
1439,1439.0,8,1432.142857142857,1372.857142857143,51.42857142857143,184.927109947649,uav8,1433.3333333333333,1386.6666666666667,0.0
1439,1439.0,9,850.0,1240.0,80.0,0,,,,
1439,1439.0,9,850.0,1240.0,80.0,0,uav9,850.0,1240.0,0.0
1439,1439.0,10,350.0,1260.0,80.0,0,,,,
1439,1439.0,10,350.0,1260.0,80.0,0,uav10,350.0,1260.0,0.0
1439,1439.0,11,1350.0,1260.0,80.0,0,,,,
1439,1439.0,12,570.0,940.0,80.0,0,,,,
1439,1439.0,12,570.0,940.0,80.0,0,uav12,570.0,940.0,0.0
1439,1439.0,13,630.0,1560.0,80.0,0,,,,
1439,1439.0,13,630.0,1560.0,80.0,0,uav13,630.0,1560.0,0.0
1439,1439.0,15,1110.0,1560.0,80.0,0,,,,
1439,1439.0,15,1110.0,1560.0,80.0,0,uav15,1110.0,1560.0,0.0
1439,1439.0,16,270.0,1580.0,80.0,0,,,,
1439,1439.0,16,270.0,1580.0,80.0,0,uav16,270.0,1580.0,0.0
1439,1439.0,17,1450.0,1580.0,80.0,0,,,,
1439,1439.0,17,1450.0,1580.0,80.0,0,uav17,1450.0,1580.0,0.0
1440,1440.0,0,1093.0232558139535,1133.953488372093,44.651162790697676,113.57470620191262,,,,
1440,1440.0,2,1350.0,1260.0,80.0,0,,,,
1440,1440.0,3,1330.8333333333335,995.0,6.666666666666671,85.86532862626358,,,,
1440,1440.0,5,1130.0,940.0,80.0,0,,,,
1440,1440.0,6,1248.695652173913,1292.1739130434783,41.73913043478261,152.6222972286683,,,,
1440,1440.0,8,1430.952380952381,1359.047619047619,49.523809523809526,184.927109947649,,,,
1440,1440.0,8,1430.952380952381,1359.047619047619,49.523809523809526,184.927109947649,uav8,1432.142857142857,1372.857142857143,0.0
1440,1440.0,9,850.0,1240.0,80.0,0,,,,
1440,1440.0,9,850.0,1240.0,80.0,0,uav9,850.0,1240.0,0.0
1440,1440.0,10,350.0,1260.0,80.0,0,,,,
1440,1440.0,10,350.0,1260.0,80.0,0,uav10,350.0,1260.0,0.0
1440,1440.0,11,1400.0,1000.0,0.0,-5.442763527329369,,,,
1440,1440.0,11,1400.0,1000.0,0.0,-5.442763527329369,uav11,1400.0,1000.0,0.0
1440,1440.0,11,1400.0,1000.0,0.0,-5.442763527329369,uav14,1400.0,1000.0,0.0
1440,1440.0,12,570.0,940.0,80.0,0,,,,
1440,1440.0,12,570.0,940.0,80.0,0,uav12,570.0,940.0,0.0
1440,1440.0,13,630.0,1560.0,80.0,0,,,,
1440,1440.0,13,630.0,1560.0,80.0,0,uav13,630.0,1560.0,0.0
1440,1440.0,15,1110.0,1560.0,80.0,0,,,,
1440,1440.0,15,1110.0,1560.0,80.0,0,uav15,1110.0,1560.0,0.0
1440,1440.0,16,270.0,1580.0,80.0,0,,,,
1440,1440.0,16,270.0,1580.0,80.0,0,uav16,270.0,1580.0,0.0
1440,1440.0,17,1450.0,1580.0,80.0,0,,,,
1440,1440.0,17,1450.0,1580.0,80.0,0,uav17,1450.0,1580.0,0.0
1441,1441.0,0,1105.8139534883721,1128.3720930232557,42.7906976744186,113.57470620191262,,,,
1441,1441.0,2,1350.0,1260.0,80.0,0,,,,
1441,1441.0,3,1344.6666666666665,996.0,5.333333333333329,85.86532862626358,,,,
1441,1441.0,5,1130.0,940.0,80.0,0,,,,
1441,1441.0,6,1255.0,1280.0,40.0,152.6222972286683,,,,
1441,1441.0,8,1429.7619047619048,1345.2380952380952,47.61904761904762,184.927109947649,,,,
1441,1441.0,8,1429.7619047619048,1345.2380952380952,47.61904761904762,184.927109947649,uav8,1430.952380952381,1359.047619047619,0.0
1441,1441.0,9,850.0,1240.0,80.0,0,,,,
1441,1441.0,9,850.0,1240.0,80.0,0,uav9,850.0,1240.0,0.0
1441,1441.0,10,350.0,1260.0,80.0,0,,,,
1441,1441.0,10,350.0,1260.0,80.0,0,uav10,350.0,1260.0,0.0
1441,1441.0,11,1400.0,1000.0,0.0,-10.885527054658738,,,,
1441,1441.0,11,1400.0,1000.0,0.0,-10.885527054658738,uav11,1400.0,1000.0,0.0
1441,1441.0,11,1400.0,1000.0,0.0,-10.885527054658738,uav14,1400.0,1000.0,0.0
1441,1441.0,12,570.0,940.0,80.0,0,,,,
1441,1441.0,12,570.0,940.0,80.0,0,uav12,570.0,940.0,0.0
1441,1441.0,13,630.0,1560.0,80.0,0,,,,
1441,1441.0,13,630.0,1560.0,80.0,0,uav13,630.0,1560.0,0.0
1441,1441.0,15,1110.0,1560.0,80.0,0,,,,
1441,1441.0,15,1110.0,1560.0,80.0,0,uav15,1110.0,1560.0,0.0
1441,1441.0,16,270.0,1580.0,80.0,0,,,,
1441,1441.0,16,270.0,1580.0,80.0,0,uav16,270.0,1580.0,0.0
1441,1441.0,17,1450.0,1580.0,80.0,0,,,,
1441,1441.0,17,1450.0,1580.0,80.0,0,uav17,1450.0,1580.0,0.0
1442,1442.0,0,1118.6046511627906,1122.7906976744187,40.93023255813954,113.57470620191262,,,,
1442,1442.0,2,1350.0,1260.0,80.0,0,,,,
1442,1442.0,3,1358.5,997.0,4.0,85.86532862626358,,,,
1442,1442.0,5,1130.0,940.0,80.0,0,,,,
1442,1442.0,6,1261.304347826087,1267.8260869565217,38.26086956521739,152.6222972286683,,,,
1442,1442.0,8,1428.5714285714287,1331.4285714285713,45.714285714285715,184.927109947649,,,,
1442,1442.0,8,1428.5714285714287,1331.4285714285713,45.714285714285715,184.927109947649,uav8,1429.7619047619048,1345.2380952380952,0.0
1442,1442.0,9,850.0,1240.0,80.0,0,,,,
1442,1442.0,9,850.0,1240.0,80.0,0,uav9,850.0,1240.0,0.0
1442,1442.0,10,350.0,1260.0,80.0,0,,,,
1442,1442.0,10,350.0,1260.0,80.0,0,uav10,350.0,1260.0,0.0
1442,1442.0,11,1397.5,1013.0,4.0,-10.885527054658738,,,,
1442,1442.0,12,570.0,940.0,80.0,0,,,,
1442,1442.0,12,570.0,940.0,80.0,0,uav12,570.0,940.0,0.0
1442,1442.0,13,630.0,1560.0,80.0,0,,,,
1442,1442.0,13,630.0,1560.0,80.0,0,uav13,630.0,1560.0,0.0
1442,1442.0,15,1110.0,1560.0,80.0,0,,,,
1442,1442.0,15,1110.0,1560.0,80.0,0,uav15,1110.0,1560.0,0.0
1442,1442.0,16,270.0,1580.0,80.0,0,,,,
1442,1442.0,16,270.0,1580.0,80.0,0,uav16,270.0,1580.0,0.0
1442,1442.0,17,1450.0,1580.0,80.0,0,,,,
1442,1442.0,17,1450.0,1580.0,80.0,0,uav17,1450.0,1580.0,0.0
1443,1443.0,0,1131.3953488372094,1117.2093023255813,39.06976744186046,113.57470620191262,,,,
1443,1443.0,2,1350.0,1260.0,80.0,0,,,,
1443,1443.0,3,1372.3333333333335,998.0,2.6666666666666714,85.86532862626358,,,,
1443,1443.0,5,1130.0,940.0,80.0,0,,,,
1443,1443.0,6,1267.608695652174,1255.6521739130435,36.52173913043478,152.6222972286683,,,,
1443,1443.0,8,1427.3809523809523,1317.6190476190477,43.80952380952381,184.927109947649,,,,
1443,1443.0,8,1427.3809523809523,1317.6190476190477,43.80952380952381,184.927109947649,uav8,1428.5714285714287,1331.4285714285713,0.0
1443,1443.0,9,850.0,1240.0,80.0,0,,,,
1443,1443.0,9,850.0,1240.0,80.0,0,uav9,850.0,1240.0,0.0
1443,1443.0,10,350.0,1260.0,80.0,0,,,,
1443,1443.0,10,350.0,1260.0,80.0,0,uav10,350.0,1260.0,0.0
1443,1443.0,11,1395.0,1026.0,8.0,-10.885527054658738,,,,
1443,1443.0,12,570.0,940.0,80.0,0,,,,
1443,1443.0,12,570.0,940.0,80.0,0,uav12,570.0,940.0,0.0
1443,1443.0,13,630.0,1560.0,80.0,0,,,,
1443,1443.0,13,630.0,1560.0,80.0,0,uav13,630.0,1560.0,0.0
1443,1443.0,15,1110.0,1560.0,80.0,0,,,,
1443,1443.0,15,1110.0,1560.0,80.0,0,uav15,1110.0,1560.0,0.0
1443,1443.0,16,270.0,1580.0,80.0,0,,,,
1443,1443.0,16,270.0,1580.0,80.0,0,uav16,270.0,1580.0,0.0
1443,1443.0,17,1450.0,1580.0,80.0,0,,,,
1443,1443.0,17,1450.0,1580.0,80.0,0,uav17,1450.0,1580.0,0.0
1444,1444.0,0,1144.1860465116279,1111.6279069767443,37.2093023255814,113.57470620191262,,,,
1444,1444.0,2,1350.0,1260.0,80.0,0,,,,
1444,1444.0,3,1386.1666666666665,999.0,1.3333333333333286,85.86532862626358,,,,
1444,1444.0,5,1130.0,940.0,80.0,0,,,,
1444,1444.0,6,1273.913043478261,1243.4782608695652,34.78260869565217,152.6222972286683,,,,
1444,1444.0,8,1426.1904761904761,1303.8095238095239,41.904761904761905,184.927109947649,,,,
1444,1444.0,8,1426.1904761904761,1303.8095238095239,41.904761904761905,184.927109947649,uav8,1427.3809523809523,1317.6190476190477,0.0
1444,1444.0,9,850.0,1240.0,80.0,0,,,,
1444,1444.0,9,850.0,1240.0,80.0,0,uav9,850.0,1240.0,0.0
1444,1444.0,10,350.0,1260.0,80.0,0,,,,
1444,1444.0,10,350.0,1260.0,80.0,0,uav10,350.0,1260.0,0.0
1444,1444.0,11,1392.5,1039.0,12.0,-10.885527054658738,,,,
1444,1444.0,12,570.0,940.0,80.0,0,,,,
1444,1444.0,12,570.0,940.0,80.0,0,uav12,570.0,940.0,0.0
1444,1444.0,13,630.0,1560.0,80.0,0,,,,
1444,1444.0,13,630.0,1560.0,80.0,0,uav13,630.0,1560.0,0.0
1444,1444.0,14,1130.0,940.0,80.0,0,,,,
1444,1444.0,15,1110.0,1560.0,80.0,0,,,,
1444,1444.0,15,1110.0,1560.0,80.0,0,uav15,1110.0,1560.0,0.0
1444,1444.0,16,270.0,1580.0,80.0,0,,,,
1444,1444.0,16,270.0,1580.0,80.0,0,uav16,270.0,1580.0,0.0
1444,1444.0,17,1450.0,1580.0,80.0,0,,,,
1444,1444.0,17,1450.0,1580.0,80.0,0,uav17,1450.0,1580.0,0.0
1445,1445.0,0,1156.9767441860465,1106.046511627907,35.348837209302324,113.57470620191262,,,,
1445,1445.0,2,1350.0,1260.0,80.0,0,,,,
1445,1445.0,3,1400.0,1000.0,0.0,85.86532862626358,,,,
1445,1445.0,3,1400.0,1000.0,0.0,85.86532862626358,uav14,1400.0,1000.0,0.0
1445,1445.0,5,1130.0,940.0,80.0,0,,,,
1445,1445.0,6,1280.2173913043478,1231.304347826087,33.04347826086956,152.6222972286683,,,,
1445,1445.0,8,1425.0,1290.0,40.0,184.927109947649,,,,
