step,time_ms
1873,47.6970
1874,23.6170
1875,52.3100
1876,24.5047
1877,50.2519
1878,45.6680
1879,46.6484
1880,44.3898
1881,23.6105
1882,121.1827
1883,49.0347
1884,20.4533
1885,22.5785
1886,23.7383
1887,45.4373
1888,28.3972
1889,21.0474
1890,62.1140
1891,19.2187
1892,21.2979
1893,24.6591
1894,22.0681
1895,56.8071
1896,22.3178
1897,21.9446
1898,20.7158
1899,22.8945
1900,23.1651
1901,27.7852
1902,23.6647
1903,40.9379
1904,34.1458
1905,23.0559
1906,20.5548
1907,49.3843
1908,21.1794
1909,150.1837
1910,23.7397
1911,54.5074
1912,23.6790
1913,48.7550
1914,24.3443
1915,24.0104
1916,53.6762
1917,50.1042
1918,48.1915
1919,23.3259
1920,50.2624
1921,25.8248
1922,22.2238
1923,23.0186
1924,22.0955
1925,22.8019
1926,25.4145
1927,1.0934
1928,28.6932
1929,24.8893
1930,31.9952
1931,49.3049
1932,25.0615
1933,23.2614
1934,22.0822
1935,125.0505
1936,26.7738
1937,24.5553
1938,28.1529
1939,24.2995
1940,26.0197
1941,24.4337
1942,26.1029
1943,22.4320
1944,56.4576
1945,33.1475
1946,23.0560
1947,51.5234
1948,27.3134
1949,26.9561
1950,25.2885
1951,25.8821
1952,26.1512
1953,22.5710
1954,23.2879
1955,25.8824
1956,21.2012
1957,27.0093
1958,27.0183
1959,25.5624
1960,34.6666
1961,26.6133
1962,50.3820
1963,130.5379
1964,25.5324
1965,30.9557
1966,47.9763
1967,28.1655
1968,44.3590
1969,52.9246
1970,47.5552
1971,51.2466
1972,25.7321
1973,27.7797
1974,26.1841
1975,26.5062
1976,48.5156
1977,30.9845
1978,51.2425
1979,53.0617
1980,53.7619
1981,23.8177
1982,50.2335
1983,54.1479
1984,23.7266
1985,149.5277
1986,54.4974
1987,26.1513
1988,48.2972
1989,24.6461
1990,24.6813
1991,50.9249
1992,25.1302
1993,26.0022
1994,24.1916
1995,25.5137
1996,47.9125
1997,23.7065
1998,48.3549
1999,51.4268
2000,25.7416
2001,57.3904
2002,46.3987
2003,23.9736
2004,25.8320
2005,55.3920
2006,31.3253
2007,56.8001
2008,123.6661
2009,32.9482
2010,26.9088
2011,23.9480
2012,27.7775
2013,23.8443
2014,54.2785
2015,24.4812
2016,26.0231
2017,49.1646
2018,53.8519
2019,27.6436
2020,24.0110
2021,24.5455
2022,45.8681
2023,23.9152
2024,45.8224
2025,26.1110
2026,25.6897
2027,26.9839
2028,24.6242
2029,53.4594
2030,23.8321
2031,22.9670
2032,50.5887
2033,24.2481
2034,123.6123
2035,26.5354
2036,27.0714
2037,50.6596
2038,48.5507
2039,50.8475
2040,52.8459
2041,35.2247
2042,26.5072
2043,22.4059
2044,25.1172
2045,28.5876
2046,53.9357
2047,23.5503
2048,23.8675
2049,24.8451
2050,51.5412
2051,24.4089
2052,25.0005
2053,51.5345
2054,22.4566
2055,22.9118
2056,50.5481
2057,24.8880
2058,152.8766
2059,26.8441
2060,24.3321
2061,52.6773
2062,53.5675
2063,23.1365
2064,24.6084
2065,28.3795
2066,27.2586
2067,24.5804
2068,29.2497
2069,24.8627
2070,24.2113
2071,25.8326
2072,26.3196
2073,54.3836
2074,48.6508
2075,24.1390
2076,24.1740
2077,25.9919
2078,23.2520
2079,24.2456
2080,22.8657
2081,52.7806
2082,52.1411
2083,25.1681
2084,151.4922
2085,29.3106
2086,54.2571
2087,52.6967
2088,24.6157
2089,25.0081
2090,53.4621
2091,25.4202
2092,50.8149
2093,25.0470
2094,26.6929
2095,26.0419
2096,27.6575
2097,27.2364
2098,53.9636
2099,26.1583
2100,26.5204
2101,55.5545
2102,25.6600
2103,26.7396
2104,50.2093
2105,23.6849
2106,23.8850
2107,52.2951
2108,148.1618
2109,49.7734
2110,26.8778
2111,28.3058
2112,27.1066
2113,27.6242
2114,25.6529
2115,23.7447
2116,23.9527
2117,49.7887
2118,23.0136
2119,22.8821
2120,25.6480
2121,51.7978
2122,26.3400
2123,26.0233
2124,51.9248
2125,26.2115
2126,24.4964
2127,47.7214
2128,24.6404
2129,25.4457
2130,24.5602
2131,47.5522
2132,47.0424
2133,24.9283
2134,22.9982
2135,153.2342
2136,51.4762
2137,51.4352
2138,47.0934
2139,24.9986
2140,49.9158
2141,22.0391
2142,27.4430
2143,25.9540
2144,24.3973
2145,23.8039
2146,54.3459
2147,25.2140
2148,26.1597
2149,49.9952
2150,46.9040
2151,27.2276
2152,27.1519
2153,24.8977
2154,25.4634
2155,24.5150
2156,25.4614
2157,47.5205
2158,24.7970
2159,51.6557
2160,150.9760
2161,54.3156
2162,25.5359
2163,26.0697
2164,24.2108
2165,49.0662
2166,26.3589
2167,24.6944
2168,23.8748
2169,52.1323
2170,24.3546
2171,24.9019
2172,52.6905
2173,24.7283
2174,24.2894
2175,26.2337
2176,47.4166
2177,50.9439
2178,47.2679
2179,26.9417
2180,25.4466
2181,23.9134
2182,24.8979
2183,26.0630
2184,24.3613
2185,25.2159
2186,24.8536
2187,126.3545
2188,49.1683
2189,51.5811
2190,26.0629
2191,51.4009
2192,26.1461
2193,26.0231
2194,24.1111
2195,24.3369
2196,26.0856
2197,25.4122
2198,23.3638
2199,24.5820
2200,25.7830
2201,26.2203
2202,25.3251
2203,51.9452
2204,54.0929
2205,23.4993
2206,48.9468
2207,23.0944
2208,26.2872
2209,24.6133
2210,25.3101
2211,25.7684
2212,24.1043
2213,49.0528
2214,124.2142
2215,27.6620
2216,24.8317
2217,49.3013
2218,27.3339
2219,25.4000
2220,24.7529
2221,22.6495
2222,49.7745
2223,24.2246
2224,46.5484
2225,46.9830
2226,54.8525
2227,19.7047
2228,23.5205
2229,23.0336
2230,49.7430
2231,24.7781
2232,50.1138
2233,24.5751
2234,23.5231
2235,45.4393
2236,45.6328
2237,49.3735
2238,24.4706
2239,125.3433
2240,27.5138
2241,20.5699
2242,47.2942
2243,25.3419
2244,23.9485
2245,25.5840
2246,49.2316
2247,27.2017
2248,51.8940
2249,25.4106
2250,47.8177
2251,23.8468
2252,24.8142
2253,22.9896
2254,47.3239
2255,45.4930
2256,25.0013
2257,25.4554
2258,25.0113
2259,23.9744
2260,33.5731
2261,50.9097
2262,24.3201
2263,52.3723
2264,152.4888
2265,26.3809
2266,26.7106
2267,28.4356
2268,24.3860
2269,27.1120
2270,51.6058
2271,53.2713
2272,24.3525
2273,23.2220
2274,50.1909
2275,55.2409
2276,51.6932
2277,47.2198
2278,23.9999
2279,23.9724
2280,22.9057
2281,25.2107
2282,25.3218
2283,47.8317
2284,24.9623
2285,50.7707
2286,22.0008
2287,51.0278
2288,151.4412
2289,27.2647
2290,26.0454
2291,45.7393
2292,27.1556
2293,57.2579
2294,30.0335
2295,26.6722
2296,28.8929
2297,24.6093
2298,26.5910
2299,24.8936
2300,57.2060
2301,23.9642
2302,21.6304
2303,49.9842
2304,51.8558
2305,20.2632
2306,27.6921
2307,45.7956
2308,24.6384
2309,53.3167
2310,32.3948
2311,23.6219
2312,124.0504
2313,51.4251
2314,26.2309
2315,25.0822
2316,24.0281
2317,24.6399
2318,24.7400
2319,26.1083
2320,48.3220
2321,24.6856
2322,46.8112
2323,49.1465
2324,46.7840
2325,24.4958
2326,22.8770
2327,25.1605
2328,24.4208
2329,25.0739
2330,25.0758
2331,23.9285
2332,50.2819
2333,45.9731
2334,48.0889
2335,20.8376
2336,23.1982
2337,23.5076
2338,145.7576
2339,25.2172
2340,25.2643
2341,53.6360
2342,46.8462
2343,46.6290
2344,26.0810
2345,25.1057
2346,24.8946
2347,48.1634
2348,24.1649
2349,26.3319
2350,23.7656
2351,23.1294
2352,23.1987
2353,45.8607
2354,23.2828
2355,23.5543
2356,23.6351
2357,23.7231
2358,22.5940
2359,23.5098
2360,26.1083
2361,25.7899
2362,25.6711
2363,23.8947
2364,23.6509
2365,24.1370
2366,47.9961
2367,123.6211
2368,25.4144
2369,24.7385
2370,26.9469
2371,26.9439
2372,45.9292
2373,23.0475
2374,23.2381
2375,25.0923
2376,24.7647
2377,23.0443
2378,24.1070
2379,49.4240
2380,50.4621
2381,23.9214
2382,23.7344
2383,49.5939
2384,44.1818
2385,24.0795
2386,46.2054
2387,24.1289
2388,44.2011
2389,24.2232
2390,51.5997
2391,46.6434
2392,150.0461
2393,26.1702
2394,22.7341
2395,49.2761
2396,20.9706
2397,22.6686
2398,44.4366
2399,24.7861
2400,49.9827
2401,47.8482
2402,24.4446
2403,23.1893
2404,46.0958
2405,47.6973
2406,22.8248
2407,21.4306
2408,20.2429
2409,46.1794
2410,23.5460
2411,49.5942
2412,22.4750
2413,22.8438
2414,45.5180
2415,21.9675
2416,26.1432
2417,24.4938
2418,20.9275
2419,147.3386
2420,51.7596
2421,49.0559
2422,44.1049
2423,23.9389
2424,48.4488
2425,22.7297
2426,23.1697
2427,17.1878
2428,22.8203
2429,51.0170
2430,24.2623
2431,19.9388
2432,22.1745
2433,26.3776
2434,22.8542
2435,20.9778
2436,48.7053
2437,47.7271
2438,23.6829
2439,26.5521
2440,26.7340
2441,24.2832
2442,30.8549
2443,28.9212
2444,25.7726
2445,21.3729
2446,146.8899
2447,24.2041
2448,25.8775
2449,28.1111
2450,44.0832
2451,21.9346
2452,24.4792
2453,24.4667
2454,22.6514
2455,22.8441
2456,24.2761
2457,24.6265
2458,52.1727
2459,21.6424
2460,52.8284
2461,24.0250
2462,25.0232
2463,28.5632
2464,21.6704
2465,24.7508
2466,25.7333
2467,51.9604
2468,20.9974
2469,23.5003
2470,23.5714
2471,21.9667
2472,50.0559
2473,30.4783
2474,146.2120
2475,24.6387
2476,23.3991
2477,24.8704
2478,21.8560
2479,21.2964
2480,49.1125
2481,22.0409
2482,22.9072
2483,23.2464
2484,22.0382
2485,22.6573
2486,49.3359
2487,23.6499
2488,24.2629
2489,50.0150
2490,23.4196
2491,24.6005
2492,24.8527
2493,25.3043
2494,25.3433
2495,26.7567
2496,26.3563
2497,24.9364
2498,51.6138
2499,26.2875
2500,46.3282
2501,53.9016
2502,123.8427
2503,25.6971
2504,26.0727
2505,24.4531
2506,24.8047
2507,50.0270
2508,49.6527
2509,25.4836
2510,51.7083
2511,24.2611
2512,49.9788
2513,25.3599
2514,24.9742
2515,50.3679
2516,25.0579
2517,46.6732
2518,23.2263
2519,23.3822
2520,22.9953
2521,23.8223
2522,23.5332
2523,23.9670
2524,50.1344
2525,49.6465
2526,49.7804
2527,148.3675
2528,53.9982
2529,22.9842
2530,50.1375
2531,24.9221
2532,23.1711
2533,29.7541
2534,25.4617
2535,25.9128
2536,46.2624
2537,23.5151
2538,27.8978
2539,46.2930
2540,49.0441
2541,24.3400
2542,23.9758
2543,23.5416
2544,24.0511
2545,24.0564
2546,24.1591
2547,23.7435
2548,24.0692
2549,46.1349
2550,21.7029
2551,22.1360
2552,21.7101
2553,23.6803
2554,154.9131
2555,29.4699
2556,20.6705
2557,20.5047
2558,21.9516
2559,25.1677
2560,20.2739
2561,21.4840
2562,44.5207
2563,48.2311
2564,21.8492
2565,22.2795
2566,47.0936
2567,24.3067
2568,23.9543
2569,21.0455
2570,21.0401
2571,23.5529
2572,22.8689
2573,25.1027
2574,26.7011
2575,48.0872
2576,23.7681
2577,24.4360
2578,27.8050
2579,26.1127
2580,24.6762
2581,23.7245
2582,24.2983
2583,22.6436
2584,125.2627
2585,24.3695
2586,26.1156
2587,20.5340
2588,20.2613
2589,27.3308
2590,21.8956
2591,48.6241
2592,49.1799
2593,22.3325
2594,48.6682
2595,50.5432
2596,24.1858
2597,23.6603
2598,23.4299
2599,51.2306
2600,46.5190
2601,25.1199
2602,25.0600
2603,23.4422
2604,25.5101
2605,23.2463
2606,23.4887
2607,23.9430
2608,23.0346
2609,24.0841
2610,22.7725
2611,24.2572
2612,23.5462
2613,123.1176
2614,26.7871
2615,49.4974
2616,24.3187
2617,24.1470
2618,23.0425
2619,55.1434
2620,52.1772
2621,21.6509
2622,26.1472
2623,24.1325
2624,54.4828
2625,44.5674
2626,46.1641
2627,23.7925
2628,24.4169
2629,50.8733
2630,23.6688
2631,22.9636
2632,21.1454
2633,49.3004
2634,44.9399
2635,49.0880
2636,49.3203
2637,123.3265
2638,26.4403
2639,28.6888
2640,24.5958
2641,48.9754
2642,23.7878
2643,23.4146
2644,22.5386
2645,23.9835
2646,23.7349
2647,22.9353
2648,22.9839
2649,23.8670
2650,48.5180
2651,43.3088
2652,49.0482
2653,23.1808
2654,23.4870
2655,22.5330
2656,51.5386
2657,46.3203
2658,51.0680
2659,50.3173
2660,23.6005
2661,24.0456
2662,50.9205
2663,147.3872
2664,27.7082
2665,54.0954
2666,24.4188
2667,45.8892
2668,50.1228
2669,24.8253
2670,25.3636
2671,21.6544
2672,50.7254
2673,50.4542
2674,24.0211
2675,23.0249
2676,25.0223
2677,25.4263
2678,50.9151
2679,24.8568
2680,47.1962
2681,24.7673
2682,25.2369
2683,50.6557
2684,46.5021
2685,52.4060
2686,23.3862
2687,125.2590
2688,54.5627
2689,23.1846
2690,20.8131
2691,50.7300
2692,24.7284
2693,24.0536
2694,46.1852
2695,23.2890
2696,23.1013
2697,24.9411
2698,49.8720
2699,49.9049
2700,24.6409
2701,51.3452
2702,51.2934
2703,24.3043
2704,22.6906
2705,52.6792
2706,52.4011
2707,56.3822
2708,21.7214
2709,26.2807
2710,22.4746
2711,159.3627
2712,56.4521
2713,29.0648
2714,50.4338
2715,25.0987
2716,48.7264
2717,47.2530
2718,48.9306
2719,24.6381
2720,23.7078
2721,24.5016
2722,53.5773
2723,22.5939
2724,23.2306
2725,22.4818
2726,51.7321
2727,25.3182
2728,25.0094
2729,25.6639
2730,23.1943
2731,51.0798
2732,23.6674
2733,24.1440
2734,49.9311
2735,151.2942
2736,51.8931
2737,48.4841
2738,48.4804
2739,25.3568
2740,24.6647
2741,23.3310
2742,21.6920
2743,21.6458
2744,64.9360
2745,21.8610
2746,22.4478
2747,50.2694
2748,23.6454
2749,24.7011
2750,25.2668
2751,23.9030
2752,25.0776
2753,27.2884
2754,25.3266
2755,24.8738
2756,26.2904
2757,25.4557
2758,27.1457
2759,23.6343
2760,63.6158
2761,153.6797
2762,28.4004
2763,28.3902
2764,51.9289
2765,25.6628
2766,26.0004
2767,22.9961
2768,50.3820
2769,46.9123
2770,47.1373
2771,51.5573
2772,24.2846
2773,23.3629
2774,25.1699
2775,48.5748
2776,22.8580
2777,23.9698
2778,47.0395
2779,24.2491
2780,53.7740
2781,25.2940
2782,52.1077
2783,20.9468
2784,26.7044
2785,150.3356
2786,27.7659
2787,51.9455
2788,23.5490
2789,24.6431
2790,54.5155
2791,56.6034
2792,24.9999
2793,50.6576
2794,54.0115
2795,26.0591
2796,26.1945
2797,25.3460
2798,53.5598
2799,52.1441
2800,22.8653
2801,49.2516
2802,25.9667
2803,26.5592
2804,26.2658
2805,25.8140
2806,26.2687
2807,21.8692
2808,46.8852
2809,148.4523
2810,27.7165
2811,27.5226
2812,44.4963
2813,24.3947
2814,23.5021
2815,49.1082
2816,22.6826
2817,18.1561
2818,27.1820
2819,24.0058
2820,51.5025
2821,21.1404
2822,24.2825
2823,25.8256
2824,21.2546
2825,24.6460
2826,21.0581
2827,48.8834
2828,26.3835
2829,26.7786
2830,20.4786
2831,26.3207
2832,24.6778
2833,25.8663
2834,24.4783
2835,23.0179
2836,45.8747
2837,149.0015
2838,52.3041
2839,30.0576
2840,23.9025
2841,22.0003
2842,50.6807
2843,24.1881
2844,26.5591
2845,5.8678
2846,26.4394
2847,22.4872
2848,28.5186
2849,52.6521
2850,23.2657
2851,23.2692
2852,24.8090
2853,23.4719
2854,23.8826
2855,24.9337
2856,22.6589
2857,24.2587
2858,24.6667
2859,50.1443
2860,24.1015
2861,24.0966
2862,25.5121
2863,26.1377
2864,26.0475
2865,26.1716
2866,151.4621
2867,26.1975
2868,22.4253
2869,22.9624
2870,21.2045
2871,21.7300
2872,48.0381
2873,28.4757
2874,57.3777
2875,32.3224
2876,24.2432
2877,22.9584
2878,45.7127
2879,23.7424
2880,23.2256
2881,45.8841
2882,23.4306
2883,23.1756
2884,23.1632
2885,24.2022
2886,24.6724
2887,50.7463
2888,23.5865
2889,47.3145
2890,23.2246
2891,23.1788
2892,23.8886
2893,24.0186
2894,150.8139
2895,53.2361
2896,53.3971
2897,21.8365
2898,45.8056
2899,24.0992
2900,49.6486
2901,23.7529
2902,46.5320
2903,46.3926
2904,47.4014
2905,24.5584
2906,23.8317
2907,23.7973
2908,23.5048
2909,23.4836
2910,47.5084
2911,24.0047
2912,22.4627
2913,28.8316
2914,20.4497
2915,23.7338
2916,22.8860
2917,21.5650
2918,26.1015
2919,59.8208
2920,132.1007
2921,21.8491
2922,21.8759
2923,27.0653
2924,46.0895
2925,23.7304
2926,47.9659
2927,24.1301
2928,52.6919
2929,25.1434
2930,23.5921
2931,25.6113
2932,22.6794
2933,50.5015
2934,21.8707
2935,50.4434
2936,22.0168
2937,49.7671
2938,23.8278
2939,24.9259
2940,46.4689
2941,53.8341
2942,25.6264
2943,22.4414
2944,22.2635
2945,24.6911
2946,121.7633
2947,24.3580
2948,21.7024
2949,23.5490
2950,22.4296
2951,51.5608
2952,22.5810
2953,52.1805
2954,23.6343
2955,24.1102
2956,25.0343
2957,23.3955
2958,24.3543
2959,25.1315
2960,51.6436
2961,45.7876
2962,21.9394
2963,23.8617
2964,48.0227
2965,51.5259
2966,24.5681
2967,51.1218
2968,21.5147
2969,23.5012
2970,23.1100
2971,25.3061
2972,154.3240
2973,49.7247
2974,24.4300
2975,52.0852
2976,23.4620
2977,25.1817
2978,24.5621
2979,24.9275
2980,22.2754
2981,22.0702
2982,22.8353
2983,23.9211
2984,46.1010
2985,24.6230
2986,25.0807
2987,23.8164
2988,23.9933
2989,51.2271
2990,23.9233
2991,50.1599
2992,26.1180
2993,51.8029
2994,46.9633
2995,25.1878
2996,21.7466
2997,52.6004
2998,126.5864
2999,51.3808
3000,29.2197
3001,24.1274
3002,46.4170
3003,25.5822
3004,25.2233
3005,23.8655
3006,24.1543
3007,26.1460
3008,51.7697
3009,24.6146
3010,51.8653
3011,20.9467
3012,22.9498
3013,52.3316
3014,20.0980
3015,22.5715
3016,23.5867
3017,24.9102
3018,49.1067
3019,24.0830
3020,24.4459
3021,23.2850
3022,23.7543
3023,24.1522
3024,23.0995
3025,23.2004
3026,149.3187
3027,28.1854
3028,28.0533
3029,23.0149
3030,55.9158
3031,24.5642
3032,21.4088
3033,24.7485
3034,24.4733
3035,24.0674
3036,23.2911
3037,24.1775
3038,29.7143
3039,24.0519
3040,50.1164
3041,25.9474
3042,21.0282
3043,50.7022
3044,19.9828
3045,23.7489
3046,20.4703
3047,22.3678
3048,24.0296
3049,46.2921
3050,25.9769
3051,45.2862
3052,21.6890
3053,26.0905
3054,127.4594
3055,22.7199
3056,55.9397
3057,51.0956
3058,21.3863
3059,51.0442
3060,46.6425
3061,45.2968
3062,43.9561
3063,43.8659
3064,21.9661
3065,23.2212
3066,23.1725
3067,22.7686
3068,48.1806
3069,20.5881
3070,49.5022
3071,22.8316
3072,24.7084
3073,49.9437
3074,19.7753
3075,24.9458
3076,52.8712
3077,150.6754
3078,25.9070
3079,53.0156
3080,22.4765
3081,20.3636
3082,22.1886
3083,51.3402
3084,23.5749
3085,46.3428
3086,22.6806
3087,23.7695
3088,23.3669
3089,22.1182
3090,25.4726
3091,50.0563
3092,25.2487
3093,45.2531
3094,19.4929
3095,53.6350
3096,25.7083
3097,21.5997
3098,53.7384
3099,49.2630
3100,25.6337
3101,23.6706
3102,120.7804
3103,60.3125
3104,15.3912
3105,22.1006
3106,24.0153
3107,22.4583
3108,45.2977
3109,45.7977
3110,53.6216
3111,19.8813
3112,52.0122
3113,23.1130
3114,24.1514
3115,55.4836
3116,54.8151
3117,47.9742
3118,22.3893
3119,25.3320
3120,49.0826
3121,53.6924
3122,22.9673
3123,22.2550
3124,158.3384
3125,56.2515
3126,23.2856
3127,53.9824
3128,22.9223
3129,21.4376
3130,12.0887
3131,17.6961
3132,24.0403
3133,55.0982
3134,23.5664
3135,24.1669
3136,24.8263
3137,24.0798
3138,45.4963
3139,3.6736
3140,61.3454
3141,49.9117
3142,46.0471
3143,25.1033
3144,23.0781
3145,58.1886
3146,23.9779
3147,156.1410
3148,55.4858
3149,24.6560
3150,24.5709
3151,29.9398
3152,48.8688
3153,23.2216
3154,21.0317
3155,22.6417
3156,24.9061
3157,53.2464
3158,53.8619
3159,23.3761
3160,23.5254
3161,24.3923
3162,26.0234
3163,25.4802
3164,24.9132
3165,56.6239
3166,21.2137
3167,23.2645
3168,24.1744
3169,24.1714
3170,21.8025
3171,25.2548
3172,21.8272
3173,124.0975
3174,24.9347
3175,23.9950
3176,24.3485
3177,22.1981
3178,23.3416
3179,26.2230
3180,23.0376
3181,22.6549
3182,49.2448
3183,47.7591
3184,24.1369
3185,56.1977
3186,18.2282
3187,26.3793
3188,57.8540
3189,25.4405
3190,25.4610
3191,25.0715
3192,55.3243
3193,25.2569
3194,57.2039
3195,50.7928
3196,125.4221
3197,25.9372
3198,23.7120
3199,22.7512
3200,48.6141
3201,24.0526
3202,22.5898
3203,20.7496
3204,26.2529
3205,22.8968
3206,25.6078
3207,24.8231
3208,24.2537
3209,25.5715
3210,54.3395
3211,24.4885
3212,54.0288
3213,48.0516
3214,16.0337
3215,27.2954
3216,57.5972
3217,45.2519
3218,53.4928
3219,22.8944
3220,152.6383
3221,26.2696
3222,21.6445
3223,40.5320
3224,24.7667
3225,22.8865
3226,25.2438
3227,21.7712
3228,24.8606
3229,24.5136
3230,25.0951
3231,40.8509
3232,46.8302
3233,52.1009
3234,25.2192
3235,23.8443
3236,24.9609
3237,27.4852
3238,23.0925
3239,21.5448
3240,27.6105
3241,23.9692
3242,57.6114
3243,29.1034
3244,55.8307
3245,127.1785
3246,22.3416
3247,53.4226
3248,53.5320
3249,53.2241
3250,25.1582
3251,20.5690
3252,25.7808
3253,15.4656
3254,23.5621
3255,22.3880
3256,57.0937
3257,46.5338
3258,26.6212
3259,22.3154
3260,22.3206
3261,22.3139
3262,21.7974
3263,22.6570
3264,30.0765
3265,56.2506
3266,23.9690
3267,48.3683
3268,154.3666
3269,50.0080
3270,24.4072
3271,24.5265
3272,24.7932
3273,57.4002
3274,24.0324
3275,26.5192
3276,53.9625
3277,24.8973
3278,24.8721
3279,49.0210
3280,25.5205
3281,54.9304
3282,47.9585
3283,25.2778
3284,45.2763
3285,52.0340
3286,54.1190
3287,57.8942
3288,25.5638
3289,23.6698
3290,128.1757
3291,27.1558
3292,47.0567
3293,48.0061
3294,23.9771
3295,54.4164
3296,17.2101
3297,48.6202
3298,51.1614
3299,23.2205
3300,23.1216
3301,26.7125
3302,50.0595
3303,23.9830
3304,23.5046
3305,26.1796
3306,25.3660
3307,27.1938
3308,49.7412
3309,60.8033
3310,50.7525
3311,25.9747
3312,23.6792
3313,123.8689
3314,27.1562
3315,26.6583
3316,45.6901
3317,23.8843
3318,46.5807
3319,51.6542
3320,25.2255
3321,24.7931
3322,24.6760
3323,23.4204
3324,25.0903
3325,22.9631
3326,56.8129
3327,48.2987
3328,55.7435
3329,23.9305
3330,65.0963
3331,31.6418
3332,28.4240
3333,25.5309
3334,29.3949
3335,25.3992
3336,15.8554
3337,23.0814
3338,124.9041
3339,26.8928
3340,21.3577
3341,23.7202
3342,53.1751
3343,53.3221
3344,24.1726
3345,23.3587
3346,21.0674
3347,56.0675
3348,22.6218
3349,46.6662
3350,24.9369
3351,30.2625
3352,55.5100
3353,50.1176
3354,22.4286
3355,19.0247
3356,24.6351
3357,26.2194
3358,24.1868
3359,24.5153
3360,54.7854
3361,25.1363
3362,130.2290
3363,23.7028
3364,29.8582
3365,52.6813
3366,51.0999
3367,23.4156
3368,21.3334
3369,25.3789
3370,24.5275
3371,22.1222
3372,47.7910
3373,51.0383
3374,47.1479
3375,22.4732
3376,51.9207
3377,47.8513
3378,24.3444
3379,45.7851
3380,26.5937
3381,28.2092
3382,22.0461
3383,19.9710
3384,26.7509
3385,22.3650
3386,22.6289
3387,122.7951
3388,22.9164
3389,54.4811
3390,51.3753
3391,25.2546
3392,58.4179
3393,22.7453
3394,23.9959
3395,26.3555
3396,23.1334
3397,21.8608
3398,48.5012
3399,23.1844
3400,25.2553
3401,27.0499
3402,25.3429
3403,23.6771
3404,24.5687
3405,30.7134
3406,24.8870
3407,49.6231
3408,24.2523
3409,24.4749
3410,26.6198
3411,50.0981
3412,27.7163
3413,128.3100
3414,55.4034
3415,25.8061
3416,53.7006
3417,54.1923
3418,25.7931
3419,25.3053
3420,53.4220
3421,24.2463
3422,25.1531
3423,16.9685
3424,51.7114
3425,47.7698
3426,52.7300
3427,24.9806
3428,53.7741
3429,23.3097
3430,28.0857
3431,51.9267
3432,23.7032
3433,24.2686
3434,25.7004
3435,23.3377
3436,124.0694
3437,28.5350
3438,24.2291
3439,25.3467
3440,43.6077
3441,52.1973
3442,25.4421
3443,24.6981
3444,45.9889
3445,23.5098
3446,22.7263
3447,23.8014
3448,51.4024
3449,46.8191
3450,23.7795
3451,24.8961
3452,22.8667
3453,51.4405
3454,23.1615
3455,24.5405
3456,24.6447
3457,24.3758
3458,24.2565
3459,24.5919
3460,23.7633
3461,51.9786
3462,153.9492
3463,26.1919
3464,25.1733
3465,22.4091
3466,25.2146
3467,51.6586
3468,26.4039
3469,23.0308
3470,24.0985
3471,23.3120
3472,23.9780
3473,23.2053
3474,23.8535
3475,47.4764
3476,23.4530
3477,48.6378
3478,30.0791
3479,25.1396
3480,48.6837
3481,51.3699
3482,24.7571
3483,25.9899
3484,24.8219
3485,46.3719
3486,23.3873
3487,49.8740
3488,29.3237
3489,126.9506
3490,26.3635
3491,51.8185
3492,25.9298
3493,27.9872
3494,53.8837
3495,45.0711
3496,25.4280
3497,25.8676
3498,26.5475
3499,22.1160
3500,50.9871
3501,24.6237
3502,33.2384
3503,26.8430
3504,27.1320
3505,26.2028
3506,24.3559
3507,23.9573
3508,22.4857
3509,26.1878
3510,25.1855
3511,27.6764
3512,24.2330
3513,26.2105
3514,24.8085
3515,24.1375
3516,152.6847
3517,26.5261
3518,27.8123
3519,21.9705
3520,23.0878
3521,51.8596
3522,24.6748
3523,23.2066
3524,24.8413
3525,46.2621
3526,50.3793
3527,23.1956
3528,24.0277
3529,23.2814
3530,25.8439
3531,23.5090
3532,23.4135
3533,55.1386
3534,25.4160
3535,23.2636
3536,23.7666
3537,23.8830
3538,49.5522
3539,25.6585
3540,21.3413
3541,24.0680
3542,25.3899
3543,23.2224
3544,22.9911
3545,146.7127
3546,51.7069
3547,22.4260
3548,55.7330
3549,59.0530
3550,24.5604
3551,23.7763
3552,21.1698
3553,25.0653
3554,43.9929
3555,19.4827
3556,24.3660
3557,26.0137
3558,25.5966
3559,26.4731
3560,27.5320
3561,25.4361
3562,24.2210
3563,26.6166
3564,24.0787
3565,22.8538
3566,49.6390
3567,24.3415
3568,50.1706
3569,24.5743
3570,25.2248
3571,151.6330
3572,24.7748
3573,54.2561
3574,25.6310
3575,50.6730
3576,48.7922
3577,29.2024
3578,24.2490
3579,22.2615
3580,24.5520
3581,49.0378
3582,23.8816
3583,45.4580
3584,23.9847
3585,50.0822
3586,23.4308
3587,24.8524
3588,21.7891
3589,19.1006
3590,26.6428
3591,54.2046
3592,64.6610
3593,52.8314
3594,153.2615
3595,27.2409
3596,28.7437
3597,22.9654
3598,53.6277
3599,54.2562
3600,24.9107
3601,22.4923
3602,48.2992
3603,24.7288
3604,48.8840
3605,26.2035
3606,49.1572
3607,23.8483
3608,26.1931
3609,27.3662
3610,49.8816
3611,27.3646
3612,48.5817
3613,25.2919
3614,26.0990
3615,25.0758
3616,25.1539
3617,51.7812
3618,46.9761
3619,124.4271
3620,27.7682
3621,29.2280
